ubigeo_reniec,ubigeo_inei,departamento,provincia,distrito_reniec,distrito_inei
220108,230107,Tacna,Tacna,Palca,Palca
220109,230108,Tacna,Tacna,Pocollay,Pocollay
220110,230109,Tacna,Tacna,Sama,Sama
220111,230102,Tacna,Tacna,Alto de la Alianza,Alto de la Alianza
220112,230104,Tacna,Tacna,Ciudad Nueva,Ciudad Nueva
220113,230110,Tacna,Tacna,Coronel Gregorio Albarracín Lanchipa,Coronel Gregorio Albarracín Lanchipa
220114,230111,Tacna,Tacna,La Yarada Los Palos,La Yarada los Palos
220201,230401,Tacna,Tarata,Tarata,Tarata
220205,230402,Tacna,Tarata,Héroes Albarracín,Héroes Albarracín
220206,230403,Tacna,Tarata,Estique,Estique
220207,230404,Tacna,Tarata,Estique Pampa,Estique-Pampa
220210,230405,Tacna,Tarata,Sitajara,Sitajara
220211,230406,Tacna,Tarata,Susapaya,Susapaya
220212,230407,Tacna,Tarata,Tarucachi,Tarucachi
220213,230408,Tacna,Tarata,Ticaco,Ticaco
220301,230301,Tacna,Jorge Basadre,Locumba,Locumba
220302,230303,Tacna,Jorge Basadre,Ite,Ite
220303,230302,Tacna,Jorge Basadre,Ilabaya,Ilabaya
220401,230201,Tacna,Candarave,Candarave,Candarave
220402,230202,Tacna,Candarave,Cairani,Cairani
220403,230204,Tacna,Candarave,Curibaya,Curibaya
220404,230205,Tacna,Candarave,Huanuara,Huanuara
220405,230206,Tacna,Candarave,Quilahuani,Quilahuani
220406,230203,Tacna,Candarave,Camilaca,Camilaca
230101,240101,Tumbes,Tumbes,Tumbes,Tumbes
230102,240102,Tumbes,Tumbes,Corrales,Corrales
230103,240103,Tumbes,Tumbes,La Cruz,La Cruz
230104,240104,Tumbes,Tumbes,Pampas de Hospital,Pampas de Hospital
230105,240105,Tumbes,Tumbes,San Jacinto,San Jacinto
230106,240106,Tumbes,Tumbes,San Juan de la Virgen,San Juan de la Virgen
230201,240201,Tumbes,Contralmirante Villar,Zorritos,Zorritos
230202,240202,Tumbes,Contralmirante Villar,Casitas,Casitas
230203,240203,Tumbes,Contralmirante Villar,Canoas de Punta Sal,Canoas de Punta Sal
230301,240301,Tumbes,Zarumilla,Zarumilla,Zarumilla
230302,240303,Tumbes,Zarumilla,Matapalo,Matapalo
230303,240304,Tumbes,Zarumilla,Papayal,Papayal
230304,240302,Tumbes,Zarumilla,Aguas Verdes,Aguas Verdes
240101,070101,Callao,Callao,Callao,Callao
240102,070102,Callao,Callao,Bellavista,Bellavista
240103,070105,Callao,Callao,La Punta,La Punta
240104,070103,Callao,Callao,Carmen de la Legua Reynoso,Carmen de la Legua Reynoso
240105,070104,Callao,Callao,La Perla,La Perla
240106,070106,Callao,Callao,Ventanilla,Ventanilla
240107,070107,Callao,Callao,Mi Perú,Mi Perú
250101,250101,Ucayali,Coronel Portillo,Calleria,Calleria
250102,250105,Ucayali,Coronel Portillo,Yarinacocha,Yarinacocha
250103,250104,Ucayali,Coronel Portillo,Masisea,Masisea
250104,250102,Ucayali,Coronel Portillo,Campoverde,Campoverde
250105,250103,Ucayali,Coronel Portillo,Iparia,Iparia
250106,250106,Ucayali,Coronel Portillo,Nueva Requena,Nueva Requena
250107,250107,Ucayali,Coronel Portillo,Manantay,Manantay
250201,250301,Ucayali,Padre Abad,Padre Abad,Padre Abad
250202,250302,Ucayali,Padre Abad,Irazola,Irazola
250203,250303,Ucayali,Padre Abad,Curimana,Curimana
250204,250304,Ucayali,Padre Abad,Neshuya,Neshuya
250205,250305,Ucayali,Padre Abad,Alexander Von Humboldt,Alexander Von Humboldt
250301,250201,Ucayali,Atalaya,Raimondi,Raymondi
250302,250203,Ucayali,Atalaya,Tahuania,Tahuania
250303,250204,Ucayali,Atalaya,Yurua,Yurua
250304,250202,Ucayali,Atalaya,Sepahua,Sepahua
250401,250401,Ucayali,Purús,Purús,Purus
